trajectory_id,training_step,model_version,game_id,task_type,task_success,env_done,env_lost,env_rounds,full_turns,retained_turns,retained_fraction,frontier_triggered,frontier_turn,baseline_teacher_entropy,crossing_teacher_entropy,suffix_teacher_entropy,last3_post_frontier_entropy,teacher_entropy,student_entropy,sampled_reverse_kl,valid_action_rate,retained_valid_action_rate,dropped_valid_action_rate,prompt_truncated_turns,prompt_truncated,prompt_truncated_retained_turns,response_tokens
train:128:train/pick_clean_then_place_in_recep-Tomato-None-CounterTop-14/trial_T20190909_012711_107920/game.tw-pddl:0,128,188,train/pick_clean_then_place_in_recep-Tomato-None-CounterTop-14/trial_T20190909_012711_107920/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.13651191434259277,,,,0.11132863276800617,0.0756605077722996,0.1415495396746235,1.0,1.0,,0,False,0,423
train:128:train/pick_heat_then_place_in_recep-Mug-None-Cabinet-19/trial_T20190907_152639_710593/game.tw-pddl:0,128,188,train/pick_heat_then_place_in_recep-Mug-None-Cabinet-19/trial_T20190907_152639_710593/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.15068718309341603,,,,0.10908569567940757,0.07769075510051879,0.135846185283496,1.0,1.0,,0,False,0,357
train:128:train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-13/trial_T20190907_171959_889613/game.tw-pddl:0,128,188,train/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-13/trial_T20190907_171959_889613/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.13607193753588728,,,,0.08846366330717259,0.060738368097163924,0.08917545879312304,1.0,1.0,,0,False,0,379
train:128:train/pick_two_obj_and_place-Newspaper-None-GarbageCan-218/trial_T20190907_225306_342000/game.tw-pddl:0,128,188,train/pick_two_obj_and_place-Newspaper-None-GarbageCan-218/trial_T20190907_225306_342000/game.tw-pddl,pick_two_obj_and_place,True,True,False,13,13,13,1.0,False,,0.09271740364037206,,,,0.0760648881079246,0.06360196267450148,0.1326194535515492,1.0,1.0,,0,False,0,683
train:128:train/pick_two_obj_and_place-Book-None-Drawer-307/trial_T20190909_111455_006363/game.tw-pddl:0,128,188,train/pick_two_obj_and_place-Book-None-Drawer-307/trial_T20190909_111455_006363/game.tw-pddl,pick_two_obj_and_place,True,True,False,14,14,14,1.0,False,,0.1345596465220842,,,,0.11531342950244368,0.08767079619457556,0.15593454147535254,1.0,1.0,,0,False,0,842
train:128:train/pick_two_obj_and_place-Candle-None-Cabinet-403/trial_T20190909_065841_838469/game.tw-pddl:0,128,188,train/pick_two_obj_and_place-Candle-None-Cabinet-403/trial_T20190909_065841_838469/game.tw-pddl,pick_two_obj_and_place,True,True,False,15,15,15,1.0,False,,0.13833794706280764,,,,0.09539204178219585,0.07996143129079446,0.14168010332168643,1.0,1.0,,0,False,0,820
train:128:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-21/trial_T20190908_192915_554153/game.tw-pddl:0,128,188,train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-21/trial_T20190908_192915_554153/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.1695286672673665,,,,0.08394276363004564,0.09353898033566331,0.21708060184346212,0.6,0.6,,11,True,11,1027
train:128:train/pick_two_obj_and_place-RemoteControl-None-Sofa-228/trial_T20190908_130719_888576/game.tw-pddl:0,128,188,train/pick_two_obj_and_place-RemoteControl-None-Sofa-228/trial_T20190908_130719_888576/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.12174837464101818,,,,0.07111019063541923,0.0629783617850335,0.11794045624201883,0.36666666666666664,0.36666666666666664,,4,True,4,1581
train:128:train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-20/trial_T20190907_014706_796318/game.tw-pddl:0,128,188,train/pick_cool_then_place_in_recep-Pan-None-StoveBurner-20/trial_T20190907_014706_796318/game.tw-pddl,pick_cool_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.12936944219140423,,,,0.040279523239072586,0.044658346447724,0.04045414030116376,0.5333333333333333,0.5333333333333333,,14,True,14,766
train:128:train/pick_two_obj_and_place-ToiletPaper-None-Drawer-413/trial_T20190908_004827_769411/game.tw-pddl:0,128,188,train/pick_two_obj_and_place-ToiletPaper-None-Drawer-413/trial_T20190908_004827_769411/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.1568908149120515,,,,0.06224822181109597,0.07436081483749732,0.12176916368574499,0.6,0.6,,10,True,10,1155
train:129:train/pick_and_place_simple-Plate-None-Dresser-218/trial_T20190907_013508_041432/game.tw-pddl:0,129,190,train/pick_and_place_simple-Plate-None-Dresser-218/trial_T20190907_013508_041432/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.09920032395942795,,,,0.07992402211704137,0.05987399440374233,0.06210043646916962,1.0,1.0,,0,False,0,218
train:129:train/look_at_obj_in_light-Pillow-None-DeskLamp-314/trial_T20190908_115833_802764/game.tw-pddl:0,129,190,train/look_at_obj_in_light-Pillow-None-DeskLamp-314/trial_T20190908_115833_802764/game.tw-pddl,look_at_obj_in_light,True,True,False,4,4,4,1.0,False,,0.1117224977189355,,,,0.1130816630582678,0.0956000552472255,0.22210416091254875,1.0,1.0,,0,False,0,281
train:129:train/pick_and_place_simple-Box-None-DiningTable-223/trial_T20190907_201444_740434/game.tw-pddl:0,129,190,train/pick_and_place_simple-Box-None-DiningTable-223/trial_T20190907_201444_740434/game.tw-pddl,pick_and_place_simple,True,True,False,7,7,7,1.0,False,,0.16199616144608328,,,,0.12236727017418347,0.08494384189451991,0.14323156344443863,1.0,1.0,,0,False,0,418
train:129:train/pick_cool_then_place_in_recep-Bread-None-DiningTable-15/trial_T20190908_195749_792875/game.tw-pddl:0,129,190,train/pick_cool_then_place_in_recep-Bread-None-DiningTable-15/trial_T20190908_195749_792875/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.13382705716038729,,,,0.09337639507975386,0.0712556235976712,0.11093630645246835,1.0,1.0,,0,False,0,367
train:129:train/pick_clean_then_place_in_recep-Pot-None-Fridge-4/trial_T20190908_153033_044700/game.tw-pddl:0,129,190,train/pick_clean_then_place_in_recep-Pot-None-Fridge-4/trial_T20190908_153033_044700/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.12789231441672955,,,,0.08337274332895632,0.07101185069559511,0.06173523916576444,1.0,1.0,,0,False,0,414
train:129:train/pick_heat_then_place_in_recep-Plate-None-CounterTop-5/trial_T20190908_202750_896176/game.tw-pddl:0,129,190,train/pick_heat_then_place_in_recep-Plate-None-CounterTop-5/trial_T20190908_202750_896176/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.16938026262161196,,,,0.126869015826824,0.0963531242316487,0.18368219839489555,1.0,1.0,,0,False,0,334
train:129:train/pick_heat_then_place_in_recep-Egg-None-Fridge-6/trial_T20190907_184715_099476/game.tw-pddl:0,129,190,train/pick_heat_then_place_in_recep-Egg-None-Fridge-6/trial_T20190907_184715_099476/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.1416469050830974,,,,0.10919774433021334,0.09089954466316127,0.15548733475415405,1.0,1.0,,0,False,0,418
train:129:train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-1/trial_T20190907_222924_821086/game.tw-pddl:0,129,190,train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-1/trial_T20190907_222924_821086/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,8,8,8,1.0,False,,0.14088234047783552,,,,0.10996548001296269,0.0977702660193025,0.11221919622690593,1.0,1.0,,0,False,0,421
train:129:train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-19/trial_T20190909_081145_746450/game.tw-pddl:0,129,190,train/pick_clean_then_place_in_recep-Spatula-None-DiningTable-19/trial_T20190909_081145_746450/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,9,9,9,1.0,False,,0.1116682164055887,,,,0.12730269510385858,0.10176827277586381,0.16320430918579276,0.7777777777777778,0.7777777777777778,,0,False,0,586
train:129:train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-21/trial_T20190908_110055_655553/game.tw-pddl:0,129,190,train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-21/trial_T20190908_110055_655553/game.tw-pddl,pick_cool_then_place_in_recep,False,False,False,30,30,19,0.6333333333333333,True,19.0,0.1304386165280781,1.6896871328353882,1.6896871328353882,1.6896871328353882,0.679262654972469,0.06642344339138391,0.13385202322799952,0.6333333333333333,1.0,0.0,11,True,0,875
train:129:train/pick_two_obj_and_place-KeyChain-None-CoffeeTable-212/trial_T20190907_220845_602950/game.tw-pddl:0,129,190,train/pick_two_obj_and_place-KeyChain-None-CoffeeTable-212/trial_T20190907_220845_602950/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.17224273845340962,,,,0.06033564194016256,0.06706004468134451,0.11711705700848628,0.7666666666666667,0.7666666666666667,,7,True,7,1236
train:129:train/look_at_obj_in_light-Bowl-None-DeskLamp-302/trial_T20190908_030647_874791/game.tw-pddl:0,129,190,train/look_at_obj_in_light-Bowl-None-DeskLamp-302/trial_T20190908_030647_874791/game.tw-pddl,look_at_obj_in_light,False,False,False,30,30,30,1.0,False,,0.15559438267313266,,,,0.1325604284942187,0.1246802313012878,0.17806292657517075,0.43333333333333335,0.43333333333333335,,8,True,8,1566
train:129:train/pick_cool_then_place_in_recep-Egg-None-Microwave-20/trial_T20190908_052011_844993/game.tw-pddl:0,129,190,train/pick_cool_then_place_in_recep-Egg-None-Microwave-20/trial_T20190908_052011_844993/game.tw-pddl,pick_cool_then_place_in_recep,False,False,False,30,30,8,0.26666666666666666,True,8.0,0.1139323757200889,0.3320306596173645,0.11284947745096864,6.594323167519178e-06,0.11704644409900107,0.1801388499673167,0.27362198485613576,0.4,1.0,0.18181818181818182,14,True,0,1128
train:129:train/pick_cool_then_place_in_recep-Tomato-None-Microwave-5/trial_T20190908_132219_315033/game.tw-pddl:0,129,190,train/pick_cool_then_place_in_recep-Tomato-None-Microwave-5/trial_T20190908_132219_315033/game.tw-pddl,pick_cool_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.1358631262272096,,,,0.05862356304783705,0.09236085960142533,0.12370117075914194,0.26666666666666666,0.26666666666666666,,15,True,15,864
train:129:train/pick_two_obj_and_place-TissueBox-None-Shelf-313/trial_T20190907_041626_531279/game.tw-pddl:0,129,190,train/pick_two_obj_and_place-TissueBox-None-Shelf-313/trial_T20190907_041626_531279/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,10,0.3333333333333333,True,10.0,0.15592837613320024,0.3701272625194027,0.04574712510223691,3.094634469865317e-06,0.07580928399746291,0.06295682068923104,0.1082771257475172,0.3333333333333333,1.0,0.0,5,True,0,1609
train:129:train/pick_two_obj_and_place-Book-None-DiningTable-329/trial_T20190909_002648_871253/game.tw-pddl:0,129,190,train/pick_two_obj_and_place-Book-None-DiningTable-329/trial_T20190909_002648_871253/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.18061565273176927,,,,0.12076982773410112,0.10993459382813388,0.1513518462866605,0.5333333333333333,0.5333333333333333,,6,True,6,1720
train:130:train/pick_and_place_simple-Pen-None-Shelf-310/trial_T20190909_113535_223329/game.tw-pddl:0,130,191,train/pick_and_place_simple-Pen-None-Shelf-310/trial_T20190909_113535_223329/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.09259771116786808,,,,0.07241718103893377,0.0482421099515206,0.047875460720884805,1.0,1.0,,0,False,0,213
train:130:train/pick_and_place_simple-KeyChain-None-Sofa-228/trial_T20190908_122649_115988/game.tw-pddl:0,130,191,train/pick_and_place_simple-KeyChain-None-Sofa-228/trial_T20190908_122649_115988/game.tw-pddl,pick_and_place_simple,True,True,False,5,5,5,1.0,False,,0.08695617703960902,,,,0.11218315352531039,0.0908463317007047,0.20353187663292502,1.0,1.0,,0,False,0,294
train:130:train/look_at_obj_in_light-Mug-None-DeskLamp-301/trial_T20190908_155916_103990/game.tw-pddl:0,130,191,train/look_at_obj_in_light-Mug-None-DeskLamp-301/trial_T20190908_155916_103990/game.tw-pddl,look_at_obj_in_light,True,True,False,4,4,4,1.0,False,,0.14856148173675773,,,,0.127878812500934,0.09168555229253064,0.2028696930857051,1.0,1.0,,0,False,0,261
train:130:train/pick_two_obj_and_place-RemoteControl-None-ArmChair-230/trial_T20190907_195504_051852/game.tw-pddl:0,130,191,train/pick_two_obj_and_place-RemoteControl-None-ArmChair-230/trial_T20190907_195504_051852/game.tw-pddl,pick_two_obj_and_place,True,True,False,8,8,8,1.0,False,,0.11935561087455064,,,,0.07979727673287487,0.06983655812197745,0.15298639965998603,1.0,1.0,,0,False,0,493
train:130:train/pick_cool_then_place_in_recep-Lettuce-None-GarbageCan-27/trial_T20190908_135456_808479/game.tw-pddl:0,130,191,train/pick_cool_then_place_in_recep-Lettuce-None-GarbageCan-27/trial_T20190908_135456_808479/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.1267176373116898,,,,0.09252078684464073,0.07247693407388209,0.10010228514396474,1.0,1.0,,0,False,0,353
train:130:train/pick_cool_then_place_in_recep-Cup-None-DiningTable-24/trial_T20190909_020329_637461/game.tw-pddl:0,130,191,train/pick_cool_then_place_in_recep-Cup-None-DiningTable-24/trial_T20190909_020329_637461/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.13688837148903293,,,,0.10067260225291814,0.08139933784751045,0.09920111867503435,1.0,1.0,,0,False,0,368
train:130:train/pick_two_obj_and_place-Candle-None-Toilet-417/trial_T20190907_182659_461774/game.tw-pddl:0,130,191,train/pick_two_obj_and_place-Candle-None-Toilet-417/trial_T20190907_182659_461774/game.tw-pddl,pick_two_obj_and_place,True,True,False,10,10,10,1.0,False,,0.11946973442565804,,,,0.14581017200291016,0.1072762791350859,0.25466835267637805,0.8,0.8,,0,False,0,613
train:130:train/pick_and_place_simple-Tomato-None-DiningTable-26/trial_T20190908_010907_122466/game.tw-pddl:0,130,191,train/pick_and_place_simple-Tomato-None-DiningTable-26/trial_T20190908_010907_122466/game.tw-pddl,pick_and_place_simple,True,True,False,9,9,9,1.0,False,,0.10379550370584756,,,,0.09355933700144618,0.07286248765867749,0.04409001288950812,1.0,1.0,,0,False,0,493
train:130:train/pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190907_205518_988948/game.tw-pddl:0,130,191,train/pick_clean_then_place_in_recep-Ladle-None-DiningTable-4/trial_T20190907_205518_988948/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,8,8,8,1.0,False,,0.10391832239219005,,,,0.11976133453892382,0.10784272093500151,0.19215224520311347,0.875,0.875,,0,False,0,554
train:130:train/pick_heat_then_place_in_recep-Mug-None-Shelf-1/trial_T20190907_075451_036053/game.tw-pddl:0,130,191,train/pick_heat_then_place_in_recep-Mug-None-Shelf-1/trial_T20190907_075451_036053/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,8,8,8,1.0,False,,0.11750446720439077,,,,0.10121362464640593,0.07413636896666845,0.08266832192114801,1.0,1.0,,0,False,0,483
train:130:train/pick_two_obj_and_place-CellPhone-None-Bed-324/trial_T20190910_071016_913045/game.tw-pddl:0,130,191,train/pick_two_obj_and_place-CellPhone-None-Bed-324/trial_T20190910_071016_913045/game.tw-pddl,pick_two_obj_and_place,True,True,False,15,15,15,1.0,False,,0.13622093188918274,,,,0.07146989538576536,0.06086596966272849,0.09703582287183134,0.8666666666666667,0.8666666666666667,,0,False,0,775
train:130:train/pick_two_obj_and_place-Cloth-None-Shelf-415/trial_T20190918_160612_509595/game.tw-pddl:0,130,191,train/pick_two_obj_and_place-Cloth-None-Shelf-415/trial_T20190918_160612_509595/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,7,0.23333333333333334,True,7.0,0.1308235051446078,0.2454413306846577,0.0694222504620789,4.6512115659425035e-05,0.10010223964887191,0.11517680259360222,0.21883184046908855,0.5666666666666667,0.5714285714285714,0.5652173913043478,9,True,0,1382
train:130:train/pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110224_056978/game.tw-pddl:0,130,191,train/pick_and_place_simple-SoapBottle-None-Cabinet-414/trial_T20190908_110224_056978/game.tw-pddl,pick_and_place_simple,False,False,False,30,30,30,1.0,False,,0.09399180251535627,,,,0.05306058044525887,0.058814693351353996,0.08212340068855102,0.6666666666666666,0.6666666666666666,,9,True,9,1039
train:130:train/pick_two_obj_and_place-Bowl-None-Dresser-327/trial_T20190907_195918_167799/game.tw-pddl:0,130,191,train/pick_two_obj_and_place-Bowl-None-Dresser-327/trial_T20190907_195918_167799/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,10,0.3333333333333333,True,10.0,0.08520364217423715,0.3507135216423682,0.13013224702207643,8.134099023967186e-07,0.12853126374331406,0.13480173355155686,0.205004132598773,0.4666666666666667,0.9,0.25,9,True,0,1244
train:130:train/pick_two_obj_and_place-Vase-None-DiningTable-227/trial_T20190910_072914_747890/game.tw-pddl:0,130,191,train/pick_two_obj_and_place-Vase-None-DiningTable-227/trial_T20190910_072914_747890/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.16063870177319872,,,,0.03524825384488411,0.0677195723020503,0.0732611334247854,0.5,0.5,,15,True,15,1086
train:130:train/pick_two_obj_and_place-CellPhone-None-Dresser-327/trial_T20190908_042648_141419/game.tw-pddl:0,130,191,train/pick_two_obj_and_place-CellPhone-None-Dresser-327/trial_T20190908_042648_141419/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,13,0.43333333333333335,True,13.0,0.12517017767497865,0.10709456196183066,0.06737030856443738,0.00021089733248421302,0.09185947319162521,0.09963786963898928,0.14136048731840595,0.6333333333333333,1.0,0.35294117647058826,9,True,0,1300
train:131:train/pick_and_place_simple-Book-None-Bed-306/trial_T20190907_125307_925923/game.tw-pddl:0,131,193,train/pick_and_place_simple-Book-None-Bed-306/trial_T20190907_125307_925923/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.09473434898348755,,,,0.07719064381494527,0.06094048429572271,0.06498990170385957,1.0,1.0,,0,False,0,210
train:131:train/pick_and_place_simple-KeyChain-None-Desk-304/trial_T20190907_192735_443407/game.tw-pddl:0,131,193,train/pick_and_place_simple-KeyChain-None-Desk-304/trial_T20190907_192735_443407/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.11228159515477038,,,,0.09851935658216027,0.08531624733413745,0.3314140577650346,1.0,1.0,,0,False,0,246
train:131:train/pick_and_place_simple-HandTowel-None-Toilet-420/trial_T20190908_120224_333615/game.tw-pddl:0,131,193,train/pick_and_place_simple-HandTowel-None-Toilet-420/trial_T20190908_120224_333615/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.05905168455475177,,,,0.04853741523458806,0.06064512566256473,0.16257321104580522,1.0,1.0,,0,False,0,248
train:131:train/pick_and_place_simple-SoapBottle-None-Cabinet-417/trial_T20190910_084745_955519/game.tw-pddl:0,131,193,train/pick_and_place_simple-SoapBottle-None-Cabinet-417/trial_T20190910_084745_955519/game.tw-pddl,pick_and_place_simple,True,True,False,5,5,5,1.0,False,,0.12091634240306241,,,,0.08920979509434326,0.08231508654848836,0.11958827789565801,1.0,1.0,,0,False,0,277
train:131:train/pick_and_place_simple-SoapBottle-None-Toilet-429/trial_T20190906_201712_940852/game.tw-pddl:0,131,193,train/pick_and_place_simple-SoapBottle-None-Toilet-429/trial_T20190906_201712_940852/game.tw-pddl,pick_and_place_simple,True,True,False,6,6,6,1.0,False,,0.12016933973063319,,,,0.08897147647211297,0.07929729041942134,0.16335412863359894,1.0,1.0,,0,False,0,356
train:131:train/pick_and_place_simple-Glassbottle-None-CounterTop-23/trial_T20190907_122237_574960/game.tw-pddl:0,131,193,train/pick_and_place_simple-Glassbottle-None-CounterTop-23/trial_T20190907_122237_574960/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.09870422715369671,,,,0.08450932533199082,0.07436273305181347,0.07414414601696234,1.0,1.0,,0,False,0,263
train:131:train/pick_clean_then_place_in_recep-Spatula-None-SideTable-3/trial_T20190907_195009_657003/game.tw-pddl:0,131,193,train/pick_clean_then_place_in_recep-Spatula-None-SideTable-3/trial_T20190907_195009_657003/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.13158784306453167,,,,0.09478845266717793,0.0793334949949304,0.14565248880498227,1.0,1.0,,0,False,0,363
train:131:train/pick_heat_then_place_in_recep-Bread-None-Fridge-15/trial_T20190906_215325_042307/game.tw-pddl:0,131,193,train/pick_heat_then_place_in_recep-Bread-None-Fridge-15/trial_T20190906_215325_042307/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.10308191979328112,,,,0.08820424133133795,0.07728388357729081,0.1506499016787508,1.0,1.0,,0,False,0,406
train:131:train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-6/trial_T20190909_132658_532074/game.tw-pddl:0,131,193,train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-6/trial_T20190909_132658_532074/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,8,8,8,1.0,False,,0.08333607164111156,,,,0.08286174305751406,0.06442008724228242,0.08074458053532603,1.0,1.0,,0,False,0,415
train:131:train/pick_two_obj_and_place-AlarmClock-None-Desk-316/trial_T20190909_091102_448579/game.tw-pddl:0,131,193,train/pick_two_obj_and_place-AlarmClock-None-Desk-316/trial_T20190909_091102_448579/game.tw-pddl,pick_two_obj_and_place,True,True,False,12,12,12,1.0,False,,0.10440351211360559,,,,0.11827213090640283,0.10729615580144407,0.17921733526805017,0.8333333333333334,0.8333333333333334,,0,False,0,741
train:131:train/pick_two_obj_and_place-Kettle-None-DiningTable-18/trial_T20190906_234020_046118/game.tw-pddl:0,131,193,train/pick_two_obj_and_place-Kettle-None-DiningTable-18/trial_T20190906_234020_046118/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,30,1.0,False,,0.13611323428778493,,,,0.057582459329553165,0.07917577086018375,0.12280821497320675,0.3333333333333333,0.3333333333333333,,16,True,16,900
train:131:train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-23/trial_T20190909_000844_354286/game.tw-pddl:0,131,193,train/pick_clean_then_place_in_recep-Tomato-None-DiningTable-23/trial_T20190909_000844_354286/game.tw-pddl,pick_clean_then_place_in_recep,False,False,False,30,30,7,0.23333333333333334,True,7.0,0.10421546903137065,0.3717909161370742,0.09345265397787664,0.00027769801090471447,0.10680902988887644,0.14986604548859994,0.1814350111933286,0.3333333333333333,0.5714285714285714,0.2608695652173913,14,True,0,1214
train:131:train/pick_cool_then_place_in_recep-Mug-None-Cabinet-22/trial_T20190910_105639_265144/game.tw-pddl:0,131,193,train/pick_cool_then_place_in_recep-Mug-None-Cabinet-22/trial_T20190910_105639_265144/game.tw-pddl,pick_cool_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.10401449776891776,,,,0.03877692779198583,0.0472834710300898,0.07050424990618416,0.5,0.5,,15,True,15,798
train:131:train/pick_two_obj_and_place-RemoteControl-None-Sofa-212/trial_T20190907_235309_480100/game.tw-pddl:0,131,193,train/pick_two_obj_and_place-RemoteControl-None-Sofa-212/trial_T20190907_235309_480100/game.tw-pddl,pick_two_obj_and_place,False,False,False,30,30,9,0.3,True,9.0,0.1238155505251235,0.2304170937971965,0.1106048557682427,1.79638376115084e-06,0.12504026369218796,0.12913227805366473,0.23939298203053713,0.5333333333333333,0.7777777777777778,0.42857142857142855,9,True,0,1494
train:131:train/pick_heat_then_place_in_recep-Egg-None-Fridge-4/trial_T20190908_220828_121076/game.tw-pddl:0,131,193,train/pick_heat_then_place_in_recep-Egg-None-Fridge-4/trial_T20190908_220828_121076/game.tw-pddl,pick_heat_then_place_in_recep,False,False,False,30,30,30,1.0,False,,0.11892732388049893,,,,0.061780483777395284,0.08250007031938461,0.1601158694449074,0.3333333333333333,0.3333333333333333,,12,True,12,866
train:131:train/pick_cool_then_place_in_recep-Cup-None-Microwave-6/trial_T20190909_012449_018469/game.tw-pddl:0,131,193,train/pick_cool_then_place_in_recep-Cup-None-Microwave-6/trial_T20190909_012449_018469/game.tw-pddl,pick_cool_then_place_in_recep,False,False,False,30,30,7,0.23333333333333334,True,7.0,0.14386603569964254,0.506802455292703,0.04618357277022239,5.303105012899323e-07,0.07190015352884815,0.08675188898820381,0.12508834280548095,0.2,0.8571428571428571,0.0,13,True,0,1225
train:132:train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-421/trial_T20190906_182523_085136/game.tw-pddl:0,132,194,train/pick_and_place_simple-ToiletPaper-None-ToiletPaperHanger-421/trial_T20190906_182523_085136/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.0822252777658999,,,,0.06468686359310127,0.050062950514693304,0.037760808071915564,1.0,1.0,,0,False,0,270
train:132:train/pick_and_place_simple-AlarmClock-None-Shelf-320/trial_T20190907_121134_827602/game.tw-pddl:0,132,194,train/pick_and_place_simple-AlarmClock-None-Shelf-320/trial_T20190907_121134_827602/game.tw-pddl,pick_and_place_simple,True,True,False,5,5,5,1.0,False,,0.12491943429881082,,,,0.11151150353692021,0.09794478622575611,0.1464693038725069,1.0,1.0,,0,False,0,273
train:132:train/pick_and_place_simple-RemoteControl-None-ArmChair-222/trial_T20190906_201531_220119/game.tw-pddl:0,132,194,train/pick_and_place_simple-RemoteControl-None-ArmChair-222/trial_T20190906_201531_220119/game.tw-pddl,pick_and_place_simple,True,True,False,4,4,4,1.0,False,,0.07964364868610192,,,,0.06358379866091386,0.0565000114814996,0.07185025209904229,1.0,1.0,,0,False,0,240
train:132:train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-3/trial_T20190908_121700_859707/game.tw-pddl:0,132,194,train/pick_heat_then_place_in_recep-Potato-None-GarbageCan-3/trial_T20190908_121700_859707/game.tw-pddl,pick_heat_then_place_in_recep,True,True,False,6,6,6,1.0,False,,0.12614107838448088,,,,0.08496473454044767,0.061581716471836016,0.15496112554336275,1.0,1.0,,0,False,0,345
train:132:train/pick_clean_then_place_in_recep-Knife-None-Drawer-11/trial_T20190908_182855_044669/game.tw-pddl:0,132,194,train/pick_clean_then_place_in_recep-Knife-None-Drawer-11/trial_T20190908_182855_044669/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,8,8,8,1.0,False,,0.10406506772466446,,,,0.08234161160146397,0.060583867990397736,0.08916664665415663,1.0,1.0,,0,False,0,449
train:132:train/pick_cool_then_place_in_recep-Lettuce-None-DiningTable-26/trial_T20190906_200727_218138/game.tw-pddl:0,132,194,train/pick_cool_then_place_in_recep-Lettuce-None-DiningTable-26/trial_T20190906_200727_218138/game.tw-pddl,pick_cool_then_place_in_recep,True,True,False,9,9,9,1.0,False,,0.12184230950003373,,,,0.09421464033301742,0.0696423321402183,0.08580175038711087,1.0,1.0,,0,False,0,478
train:132:train/pick_clean_then_place_in_recep-Fork-None-Drawer-8/trial_T20190908_132042_019953/game.tw-pddl:0,132,194,train/pick_clean_then_place_in_recep-Fork-None-Drawer-8/trial_T20190908_132042_019953/game.tw-pddl,pick_clean_then_place_in_recep,True,True,False,7,7,7,1.0,False,,0.13623791617385383,,,,0.10363150123615547,0.08824435073536054,0.11460046288862034,1.0,1.0,,0,False,0,404
